Mo更新,#genre#
郴州公共频道,http://58.46.29.143:8188/udp/239.76.255.39:9000
怀化新闻综合,http://58.46.29.143:8188/udp/239.76.255.12:9000
常德新闻综合,http://58.46.29.143:8188/udp/239.76.255.10:9000
常德公共频道,http://58.46.29.143:8188/udp/239.76.255.11:9000
娄底综合频道,http://58.46.29.143:8188/udp/239.76.255.18:9000
娄底公共频道,http://58.46.29.143:8188/udp/239.76.255.19:9000
娄底教育频道,http://58.46.29.143:8188/udp/239.76.255.20:9000
东安新闻综合,http://58.46.29.143:8188/udp/239.76.255.32:9000
桃源综合频道,http://58.46.29.143:8188/udp/239.76.255.36:9000
双牌新闻综合,http://58.46.29.143:8188/udp/239.76.255.33:9000
麻阳综合频道,http://58.46.29.143:8188/udp/239.76.255.45:9000
宁远综合频道,http://58.46.29.143:8188/udp/239.76.255.34:9000
汨罗综合频道,http://58.46.29.143:8188/udp/239.76.255.47:9000
新化电视台,http://58.46.29.143:8188/udp/239.76.255.31:9000
津市电视台,http://58.46.29.143:8188/udp/239.76.255.30:9000
武冈综合频道,http://58.46.29.143:8188/udp/239.76.255.29:9000
未知频道,http://58.46.29.143:8188/udp/239.76.255.46:9000
江永新闻频道,http://58.46.29.143:8188/udp/239.76.255.35:9000
洪江新闻频道,http://58.46.29.143:8188/udp/239.76.255.37:9000
涟源综合频道,http://58.46.29.143:8188/udp/239.76.255.48:9000
溆浦综合频道,http://58.46.29.143:8188/udp/239.76.255.25:9000
蓝山综合频道,http://58.46.29.143:8188/udp/239.76.255.38:9000
新田综合频道,http://58.46.29.143:8188/udp/239.76.255.44:9000
道县综合频道,http://58.46.29.143:8188/udp/239.76.255.28:9000
中方台,http://58.46.29.143:8188/udp/239.76.255.43:9000
桂东融媒,http://58.46.29.143:8188/udp/239.76.253.231:9000
湖南公共频道,http://58.46.29.143:8188/udp/239.76.246.109:1234
湖南国际频道,http://58.46.29.143:8188/udp/239.76.246.102:1234
湖南娱乐频道,http://58.46.29.143:8188/udp/239.76.246.105:1234
湖南电影频道,http://58.46.29.143:8188/udp/239.76.246.106:1234
湖南电视剧频道,http://58.46.29.143:8188/udp/239.76.246.108:1234
湖南经视频道,http://58.46.29.143:8188/udp/239.76.246.103:1234
湖南都市频道,http://58.46.29.143:8188/udp/239.76.246.104:1234
金鹰卡通,http://58.46.29.143:8188/udp/239.76.246.107:1234
金鹰纪实,http://58.46.29.143:8188/udp/239.76.246.110:1234
湖南教育台,http://58.46.29.143:8188/udp/239.76.245.233:1234
快乐垂钓,http://58.46.29.143:8188/udp/239.76.246.5:1234
茶频道,http://58.46.29.143:8188/udp/239.76.245.239:1234
湖南电影FHD,http://58.46.29.143:8188/udp/239.76.245.119:1234
湖南电视剧FHD,http://58.46.29.143:8188/udp/239.76.245.118:1234
湖南经视FHD,http://58.46.29.143:8188/udp/239.76.245.116:1234
湖南都市FHD,http://58.46.29.143:8188/udp/239.76.245.117:1234
湖南公共FHD,http://58.46.29.143:8188/udp/239.76.245.123:1234
湖南国际FHD,http://58.46.29.143:8188/udp/239.76.245.124:1234
湖南娱乐FHD,http://58.46.29.143:8188/udp/239.76.245.121:1234
金鹰卡通FHD,http://58.46.29.143:8188/udp/239.76.245.120:1234
金鹰纪实FHD,http://58.46.29.143:8188/udp/239.76.245.122:1234
快乐垂钓FHD,http://58.46.29.143:8188/udp/239.76.245.127:1234
CHC动作电影,http://58.46.29.143:8188/udp/239.76.245.243:1234
CHC家庭影院,http://58.46.29.143:8188/udp/239.76.245.241:1234
CHC影迷电影,http://58.46.29.143:8188/udp/239.76.245.242:1234
凤凰中文,http://58.46.29.143:8188/udp/239.76.246.134:1234
凤凰资讯,http://58.46.29.143:8188/udp/239.76.246.135:1234
CETV-1,http://58.46.29.143:8188/udp/239.76.245.192:1234
CETV-4,http://58.46.29.143:8188/udp/239.76.245.254:1234
CGTN英语,http://58.46.29.143:8188/udp/239.76.245.66:1234
CGTN纪录,http://58.46.29.143:8188/udp/239.76.245.67:1234
CGTN俄语,http://58.46.29.143:8188/udp/239.76.246.86:1234
CGTN法语,http://58.46.29.143:8188/udp/239.76.246.87:1234
CGTN西班牙语,http://58.46.29.143:8188/udp/239.76.246.88:1234
CGTN阿拉伯语,http://58.46.29.143:8188/udp/239.76.246.97:1234
河南文物宝库,http://58.46.29.143:8188/udp/239.76.245.180:1234
河南梨园频道,http://58.46.29.143:8188/udp/239.76.245.179:1234
河南武术世界,http://58.46.29.143:8188/udp/239.76.245.181:1234
中国天气,http://58.46.29.143:8188/udp/239.76.246.61:1234
桂东融媒,http://58.46.29.143:8188/udp/239.76.246.231:1234
长沙新闻频道,http://58.46.29.143:8188/udp/239.76.246.121:1234
长沙政法频道,http://58.46.29.143:8188/udp/239.76.246.122:1234
益阳新闻综合,http://58.46.29.143:8188/udp/239.76.248.15:1234
益阳公共频道,http://58.46.29.143:8188/udp/239.76.248.16:1234
岳阳新闻综合,http://58.46.29.143:8188/udp/239.76.248.7:1234
岳阳文旅都市,http://58.46.29.143:8188/udp/239.76.248.8:1234
张家界新闻综合,http://58.46.29.143:8188/udp/239.76.245.234:1234
张家界公共频道,http://58.46.29.143:8188/udp/239.76.245.235:1234
湘西新闻综合,http://58.46.29.143:8188/udp/239.76.245.208:1234
湘西文化旅游,http://58.46.29.143:8188/udp/239.76.245.209:1234
株洲新闻综合,http://58.46.29.143:8188/udp/239.76.248.1:1234
永州新闻综合,http://58.46.29.143:8188/udp/239.76.248.23:1234
永州经济生活,http://58.46.29.143:8188/udp/239.76.248.24:1234
湘潭新闻综合,http://58.46.29.143:8188/udp/239.76.248.4:1234
湘潭县电视台,http://58.46.29.143:8188/udp/239.76.248.41:1234
衡阳新闻综合,http://58.46.29.143:8188/udp/239.76.248.13:1234
衡阳文旅法治,http://58.46.29.143:8188/udp/239.76.248.14:1234
衡阳县电视台,http://58.46.29.143:8188/udp/239.76.248.26:1234
邵阳新闻综合,http://58.46.29.143:8188/udp/239.76.248.21:1234
邵阳文旅民生,http://58.46.29.143:8188/udp/239.76.248.22:1234
郴州综合频道,http://58.46.29.143:8188/udp/239.76.246.75:1234
郴州公共频道,http://58.46.29.143:8188/udp/239.76.248.39:1234
怀化新闻综合,http://58.46.29.143:8188/udp/239.76.248.12:1234
常德新闻综合,http://58.46.29.143:8188/udp/239.76.248.10:1234
常德公共频道,http://58.46.29.143:8188/udp/239.76.248.11:1234
娄底综合频道,http://58.46.29.143:8188/udp/239.76.248.18:1234
娄底公共频道,http://58.46.29.143:8188/udp/239.76.248.19:1234
娄底教育频道,http://58.46.29.143:8188/udp/239.76.248.20:1234
东安新闻综合,http://58.46.29.143:8188/udp/239.76.248.32:1234
桃源综合频道,http://58.46.29.143:8188/udp/239.76.248.36:1234
长沙文旅频道,http://58.46.29.143:8188/udp/239.76.248.42:1234
双牌新闻综合,http://58.46.29.143:8188/udp/239.76.248.33:1234
宁远综合频道,http://58.46.29.143:8188/udp/239.76.248.34:1234
麻阳综合频道,http://58.46.29.143:8188/udp/239.76.248.45:1234
新化电视台,http://58.46.29.143:8188/udp/239.76.248.31:1234
津市电视台,http://58.46.29.143:8188/udp/239.76.248.30:1234
武冈综合频道,http://58.46.29.143:8188/udp/239.76.248.29:1234
江永新闻频道,http://58.46.29.143:8188/udp/239.76.248.35:1234
洪江新闻频道,http://58.46.29.143:8188/udp/239.76.248.37:1234
溆浦综合频道,http://58.46.29.143:8188/udp/239.76.248.25:1234
蓝山综合频道,http://58.46.29.143:8188/udp/239.76.248.38:1234
新田综合频道,http://58.46.29.143:8188/udp/239.76.248.44:1234
道县综合频道,http://58.46.29.143:8188/udp/239.76.248.28:1234
宁乡综合频道,http://58.46.29.143:8188/udp/239.76.248.57:1234
未知新闻综合,http://58.46.29.143:8188/udp/239.76.248.27:1234
中方台,http://58.46.29.143:8188/udp/239.76.248.43:1234

四川电信,#genre#
CETV1HD,http://171.213.205.2:8818/rtp/239.94.1.2:5140
CETV4HD,http://171.213.205.2:8818/rtp/239.94.1.20:5140
CGTNHD,http://171.213.205.2:8818/rtp/239.94.0.40:5140
CGTN西语HD,http://171.213.205.2:8818/rtp/239.94.1.61:5140
CGTN西语HD,http://171.213.205.2:8818/rtp/239.94.1.65:5140
CGTN法语HD,http://171.213.205.2:8818/rtp/239.94.1.66:5140
CHC影迷电影HD,http://171.213.205.2:8818/rtp/239.94.1.174:5140
CHC家庭影院HD,http://171.213.205.2:8818/rtp/239.94.1.173:5140
CHC动作电影HD,http://171.213.205.2:8818/rtp/239.94.1.175:5140
天元围棋HD,http://171.213.205.2:8818/rtp/239.94.1.152:5140
法治天地HD,http://171.213.205.2:8818/rtp/239.94.1.166:5140
游戏风云HD,http://171.213.205.2:8818/rtp/239.94.1.46:5140
茶频道HD,http://171.213.205.2:8818/rtp/239.94.1.154:5140
金色学堂HD,http://171.213.205.2:8818/rtp/239.94.1.165:5140
金鹰纪实HD,http://171.213.205.2:8818/rtp/239.94.1.1:5140
环球旅游HD,http://171.213.205.2:8818/rtp/239.94.1.147:5140
快乐垂钓HD,http://171.213.205.2:8818/rtp/239.94.1.153:5140
生活时尚HD,http://171.213.205.2:8818/rtp/239.94.1.146:5140
中国交通HD,http://171.213.205.2:8818/rtp/239.94.0.87:5140
中国天气HD,http://171.213.205.2:8818/rtp/239.94.1.167:5140
乐游HD,http://171.213.205.2:8818/rtp/239.94.1.164:5140
动漫秀场HD,http://171.213.205.2:8818/rtp/239.94.1.171:5140
凤凰中文HD,http://171.213.205.2:8818/rtp/239.94.2.51:5140
凤凰中文HD,http://171.213.205.2:8818/rtp/239.94.2.52:5140
凤凰资讯HD,http://171.213.205.2:8818/rtp/239.94.2.49:5140
凤凰资讯HD,http://171.213.205.2:8818/rtp/239.94.2.50:5140
北京纪实科教HD,http://171.213.205.2:8818/rtp/239.94.0.109:5140
东方财经HD,http://171.213.205.2:8818/rtp/239.94.1.59:5140
都市剧场HD,http://171.213.205.2:8818/rtp/239.94.1.133:5140
财富天下HD,http://171.213.205.2:8818/rtp/239.94.1.42:5140
少儿动画HD,http://171.213.205.2:8818/rtp/239.94.1.33:5140
魅力时尚HD,http://171.213.205.2:8818/rtp/239.94.1.39:5140
爱体育HD,http://171.213.205.2:8818/rtp/239.94.1.44:5140
求索记录HD,http://171.213.205.2:8818/rtp/239.94.1.142:5140
热播剧场HD,http://171.213.205.2:8818/rtp/239.94.1.25:5140
经典电影HD,http://171.213.205.2:8818/rtp/239.94.1.21:5140
音乐现场HD,http://171.213.205.2:8818/rtp/239.94.1.36:5140
精彩导视HD,http://171.213.205.2:8818/rtp/239.94.1.63:5140
精彩影视HD,http://171.213.205.2:8818/rtp/239.94.1.172:5140
爱生活HD,http://171.213.205.2:8818/rtp/239.94.1.41:5140
CDTV1HD,http://171.213.205.2:8818/rtp/239.94.0.154:5140
CDTV2HD,http://171.213.205.2:8818/rtp/239.94.0.155:5140
CDTV3HD,http://171.213.205.2:8818/rtp/239.94.0.156:5140
CDTV4HD,http://171.213.205.2:8818/rtp/239.94.0.157:5140
CDTV5HD,http://171.213.205.2:8818/rtp/239.94.0.158:5140
CDTV6HD,http://171.213.205.2:8818/rtp/239.94.0.159:5140
CDTV8HD,http://171.213.205.2:8818/rtp/239.94.0.160:5140
SCTV7HD,http://171.213.205.2:8818/rtp/239.94.0.75:5140
bestvHD,http://171.213.205.2:8818/rtp/239.94.2.57:5140
iHOT爱体育HD,http://171.213.205.2:8818/rtp/239.94.1.143:5140
iHOT爱动漫HD,http://171.213.205.2:8818/rtp/239.94.1.141:5140
iHOT爱历史HD,http://171.213.205.2:8818/rtp/239.94.1.135:5140
iHOT爱喜剧HD,http://171.213.205.2:8818/rtp/239.94.1.129:5140
iHOT爱喜剧HD,http://171.213.205.2:8818/rtp/239.94.2.71:5140
iHOT爱奇谈HD,http://171.213.205.2:8818/rtp/239.94.1.130:5140
iHOT爱幼教HD,http://171.213.205.2:8818/rtp/239.94.1.139:5140
iHOT爱悬疑HD,http://171.213.205.2:8818/rtp/239.94.1.136:5140
iHOT爱旅行HD,http://171.213.205.2:8818/rtp/239.94.1.137:5140
iHOT爱浪漫HD,http://171.213.205.2:8818/rtp/239.94.1.128:5140
iHOT爱玩具HD,http://171.213.205.2:8818/rtp/239.94.1.140:5140
iHOT爱科幻HD,http://171.213.205.2:8818/rtp/239.94.1.131:5140
iHOT爱谍战HD,http://171.213.205.2:8818/rtp/239.94.1.134:5140
iHOT爱赛车HD,http://171.213.205.2:8818/rtp/239.94.1.144:5140
iHOT爱院线HD,http://171.213.205.2:8818/rtp/239.94.1.132:5140
i成都HD,http://171.213.205.2:8818/rtp/239.94.2.1:5140
乐山文旅生活HD,http://171.213.205.2:8818/rtp/239.94.0.173:5140
乐山综合HD,http://171.213.205.2:8818/rtp/239.94.0.162:5140
乐龄学堂HD,http://171.213.205.2:8818/rtp/239.94.1.155:5140
九画面1HD,http://171.213.205.2:8818/rtp/239.94.2.128:5140
九画面10HD,http://171.213.205.2:8818/rtp/239.94.2.130:5140
九画面11HD,http://171.213.205.2:8818/rtp/239.94.2.133:5140
九画面12HD,http://171.213.205.2:8818/rtp/239.94.2.134:5140
九画面13HD,http://171.213.205.2:8818/rtp/239.94.2.136:5140
九画面14HD,http://171.213.205.2:8818/rtp/239.94.2.141:5140
九画面2HD,http://171.213.205.2:8818/rtp/239.94.2.129:5140
九画面3HD,http://171.213.205.2:8818/rtp/239.94.2.131:5140
九画面4HD,http://171.213.205.2:8818/rtp/239.94.2.132:5140
九画面5HD,http://171.213.205.2:8818/rtp/239.94.2.135:5140
九画面6HD,http://171.213.205.2:8818/rtp/239.94.2.137:5140
九画面7HD,http://171.213.205.2:8818/rtp/239.94.2.139:5140
九画面8HD,http://171.213.205.2:8818/rtp/239.94.2.140:5140
九画面9HD,http://171.213.205.2:8818/rtp/239.94.2.73:5140
云看熊猫专区HD,http://171.213.205.2:8818/rtp/239.94.1.7:5140
健康养生HD,http://171.213.205.2:8818/rtp/239.94.1.27:5140
全球大片HD,http://171.213.205.2:8818/rtp/239.94.1.24:5140
军事专区HD,http://171.213.205.2:8818/rtp/239.94.1.52:5140
凉山综合HD,http://171.213.205.2:8818/rtp/239.94.0.171:5140
华语影院HD,http://171.213.205.2:8818/rtp/239.94.1.22:5140
四川乡村HD,http://171.213.205.2:8818/rtp/239.94.0.77:5140
四川乡村HD,http://171.213.205.2:8818/rtp/239.94.1.4:5140
四川乡村HD,http://171.213.205.2:8818/rtp/239.94.1.8:5140
四川影视文艺HD,http://171.213.205.2:8818/rtp/239.94.0.73:5140
四川文化旅游HD,http://171.213.205.2:8818/rtp/239.94.0.71:5140
四川文化旅游HD,http://171.213.205.2:8818/rtp/239.94.1.11:5140
四川文化旅游HD,http://171.213.205.2:8818/rtp/239.94.1.5:5140
四川文化旅游HD,http://171.213.205.2:8818/rtp/239.94.1.6:5140
四川新闻HD,http://171.213.205.2:8818/rtp/239.94.0.72:5140
四川新闻HD,http://171.213.205.2:8818/rtp/239.94.1.3:5140
四川新闻HD,http://171.213.205.2:8818/rtp/239.94.2.26:5140
四川科教HD,http://171.213.205.2:8818/rtp/239.94.0.76:5140
四川经济HD,http://171.213.205.2:8818/rtp/239.94.0.70:5140
四海钓鱼HD,http://171.213.205.2:8818/rtp/239.94.1.168:5140
地理专区HD,http://171.213.205.2:8818/rtp/239.94.1.54:5140
墨宝专区HD,http://171.213.205.2:8818/rtp/239.94.1.51:5140
大爱四川专区HD,http://171.213.205.2:8818/rtp/239.94.1.12:5140
大爱四川专区HD,http://171.213.205.2:8818/rtp/239.94.1.13:5140
大爱四川专区HD,http://171.213.205.2:8818/rtp/239.94.1.14:5140
大爱时尚专区HD,http://171.213.205.2:8818/rtp/239.94.1.15:5140
宜宾公共HD,http://171.213.205.2:8818/rtp/239.94.0.172:5140
宜宾综合HD,http://171.213.205.2:8818/rtp/239.94.0.161:5140
宝宝动画HD,http://171.213.205.2:8818/rtp/239.94.1.32:5140
导视HD,http://171.213.205.2:8818/rtp/239.94.1.64:5140
少儿天地HD,http://171.213.205.2:8818/rtp/239.94.1.138:5140
峨眉电影HD,http://171.213.205.2:8818/rtp/239.94.0.103:5140
广元文化生活HD,http://171.213.205.2:8818/rtp/239.94.0.179:5140
广元综合HD,http://171.213.205.2:8818/rtp/239.94.0.167:5140
德阳文旅科教HD,http://171.213.205.2:8818/rtp/239.94.0.165:5140
德阳新闻综合HD,http://171.213.205.2:8818/rtp/239.94.0.176:5140
戏曲专区HD,http://171.213.205.2:8818/rtp/239.94.1.38:5140
戏曲精选HD,http://171.213.205.2:8818/rtp/239.94.1.37:5140
攀枝花综合HD,http://171.213.205.2:8818/rtp/239.94.0.168:5140
收视指南专区HD,http://171.213.205.2:8818/rtp/239.94.1.56:5140
星光院线HD,http://171.213.205.2:8818/rtp/239.94.1.23:5140
未知节目HD,http://171.213.205.2:8818/rtp/239.94.2.72:5140
未识别HD,http://171.213.205.2:8818/rtp/239.94.2.25:5140
来钓鱼吧HD,http://171.213.205.2:8818/rtp/239.94.1.148:5140
泸州科教生活HD,http://171.213.205.2:8818/rtp/239.94.0.182:5140
泸州综合HD,http://171.213.205.2:8818/rtp/239.94.0.163:5140
热门剧场HD,http://171.213.205.2:8818/rtp/239.94.1.26:5140
热门综艺HD,http://171.213.205.2:8818/rtp/239.94.1.35:5140
爱乐山HD,http://171.213.205.2:8818/rtp/239.94.2.2:5140
爱宠宠物HD,http://171.213.205.2:8818/rtp/239.94.1.145:5140
电信5GHD,http://171.213.205.2:8818/rtp/239.94.2.4:5140
电竞天堂HD,http://171.213.205.2:8818/rtp/239.94.1.45:5140
百变课堂HD,http://171.213.205.2:8818/rtp/239.94.1.43:5140
直播室1HD,http://171.213.205.2:8818/rtp/239.94.2.11:5140
直播室2HD,http://171.213.205.2:8818/rtp/239.94.2.12:5140
直播室3HD,http://171.213.205.2:8818/rtp/239.94.2.13:5140
直播室3HD,http://171.213.205.2:8818/rtp/239.94.2.14:5140
直播室5HD,http://171.213.205.2:8818/rtp/239.94.2.15:5140
直播室6HD,http://171.213.205.2:8818/rtp/239.94.2.16:5140
直播室7HD,http://171.213.205.2:8818/rtp/239.94.2.17:5140
直播室8HD,http://171.213.205.2:8818/rtp/239.94.2.18:5140
眉山文旅乡村HD,http://171.213.205.2:8818/rtp/239.94.0.174:5140
眉山综合HD,http://171.213.205.2:8818/rtp/239.94.0.170:5140
看天下精选HD,http://171.213.205.2:8818/rtp/239.94.1.68:5140
科教生活HD,http://171.213.205.2:8818/rtp/239.94.0.181:5140
精彩推荐HD,http://171.213.205.2:8818/rtp/239.94.2.10:5140
红色影院HD,http://171.213.205.2:8818/rtp/239.94.1.48:5140
经典剧场HD,http://171.213.205.2:8818/rtp/239.94.1.49:5140
综艺咖秀HD,http://171.213.205.2:8818/rtp/239.94.2.27:5140
自贡文化生活HD,http://171.213.205.2:8818/rtp/239.94.0.178:5140
蓉城先锋HD,http://171.213.205.2:8818/rtp/239.94.1.57:5140
解密专区HD,http://171.213.205.2:8818/rtp/239.94.1.53:5140
谍战剧场HD,http://171.213.205.2:8818/rtp/239.94.1.28:5140
足球专区HD,http://171.213.205.2:8818/rtp/239.94.1.47:5140
雅安文化生活HD,http://171.213.205.2:8818/rtp/239.94.0.180:5140
雅安综合HD,http://171.213.205.2:8818/rtp/239.94.0.166:5140
青春动漫HD,http://171.213.205.2:8818/rtp/239.94.1.34:5140
风景HD,http://171.213.205.2:8818/rtp/239.94.2.74:5140
风景直播1HD,http://171.213.205.2:8818/rtp/239.94.2.19:5140
风景直播2HD,http://171.213.205.2:8818/rtp/239.94.2.20:5140
风景直播3HD,http://171.213.205.2:8818/rtp/239.94.2.23:5140
麻辣体育HD,http://171.213.205.2:8818/rtp/239.94.1.149:5140
CETV2SD,http://171.213.205.2:8818/rtp/239.94.1.19:5140
书法频道SD,http://171.213.205.2:8818/rtp/239.94.1.163:5140
生活时尚SD,http://171.213.205.2:8818/rtp/239.94.1.40:5140
金鹰卡通SD,http://171.213.205.2:8818/rtp/239.94.1.30:5140
嘉佳卡通SD,http://171.213.205.2:8818/rtp/239.94.1.10:5140
卡酷少儿SD,http://171.213.205.2:8818/rtp/239.94.1.29:5140
优漫卡通SD,http://171.213.205.2:8818/rtp/239.94.1.31:5140
CDTV1SD,http://171.213.205.2:8818/rtp/239.94.2.166:5140
ChannelVSD,http://171.213.205.2:8818/rtp/239.94.2.55:5140
ChannelVSD,http://171.213.205.2:8818/rtp/239.94.2.56:5140
家庭理财SD,http://171.213.205.2:8818/rtp/239.94.1.50:5140
导视专区SD,http://171.213.205.2:8818/rtp/239.94.1.55:5140
CETV1,http://171.213.205.2:8818/rtp/239.94.2.224:5140
CETV2,http://171.213.205.2:8818/rtp/239.94.2.228:5140
CETV4,http://171.213.205.2:8818/rtp/239.94.2.229:5140
CGTN,http://171.213.205.2:8818/rtp/239.94.2.164:5140
CGTN西语,http://171.213.205.2:8818/rtp/239.94.2.237:5140
CGTN法语,http://171.213.205.2:8818/rtp/239.94.2.238:5140
梨园频道,http://171.213.205.2:8818/rtp/239.94.2.227:5140
游戏风云,http://171.213.205.2:8818/rtp/239.94.2.235:5140
金鹰纪实,http://171.213.205.2:8818/rtp/239.94.2.223:5140
生活时尚,http://171.213.205.2:8818/rtp/239.94.2.233:5140
中国交通,http://171.213.205.2:8818/rtp/239.94.2.193:5140
金鹰卡通,http://171.213.205.2:8818/rtp/239.94.2.231:5140
嘉佳卡通,http://171.213.205.2:8818/rtp/239.94.2.226:5140
卡酷少儿,http://171.213.205.2:8818/rtp/239.94.2.230:5140
北京纪实科教,http://171.213.205.2:8818/rtp/239.94.2.215:5140
